order,suborder,greatgroup,subgroup,code,order_code,suborder_code,greatgroup_code,subgroup_code
alfisols,udalfs,fraglossudalfs,andic fraglossudalfs,JECA,J,JE,JEC,JECA
alfisols,udalfs,fraglossudalfs,vitrandic fraglossudalfs,JECB,J,JE,JEC,JECB
alfisols,udalfs,fraglossudalfs,aquic fraglossudalfs,JECC,J,JE,JEC,JECC
alfisols,udalfs,fraglossudalfs,oxyaquic fraglossudalfs,JECD,J,JE,JEC,JECD
alfisols,udalfs,fraglossudalfs,typic fraglossudalfs,JECE,J,JE,JEC,JECE
alfisols,udalfs,fragiudalfs,andic fragiudalfs,JEDA,J,JE,JED,JEDA
alfisols,udalfs,fragiudalfs,vitrandic fragiudalfs,JEDB,J,JE,JED,JEDB
alfisols,udalfs,fragiudalfs,aquic fragiudalfs,JEDC,J,JE,JED,JEDC
alfisols,udalfs,fragiudalfs,oxyaquic fragiudalfs,JEDD,J,JE,JED,JEDD
alfisols,udalfs,fragiudalfs,typic fragiudalfs,JEDE,J,JE,JED,JEDE
alfisols,udalfs,kandiudalfs,plinthaquic kandiudalfs,JEEA,J,JE,JEE,JEEA
alfisols,udalfs,kandiudalfs,aquic kandiudalfs,JEEB,J,JE,JEE,JEEB
alfisols,udalfs,kandiudalfs,oxyaquic kandiudalfs,JEEC,J,JE,JEE,JEEC
alfisols,udalfs,kandiudalfs,arenic plinthic kandiudalfs,JEED,J,JE,JEE,JEED
alfisols,udalfs,kandiudalfs,grossarenic plinthic kandiudalfs,JEEE,J,JE,JEE,JEEE
alfisols,udalfs,kandiudalfs,arenic kandiudalfs,JEEF,J,JE,JEE,JEEF
alfisols,udalfs,kandiudalfs,grossarenic kandiudalfs,JEEG,J,JE,JEE,JEEG
alfisols,udalfs,kandiudalfs,plinthic kandiudalfs,JEEH,J,JE,JEE,JEEH
alfisols,udalfs,kandiudalfs,rhodic kandiudalfs,JEEI,J,JE,JEE,JEEI
alfisols,udalfs,kandiudalfs,mollic kandiudalfs,JEEJ,J,JE,JEE,JEEJ
alfisols,udalfs,kandiudalfs,typic kandiudalfs,JEEK,J,JE,JEE,JEEK
alfisols,udalfs,kanhapludalfs,lithic kanhapludalfs,JEFA,J,JE,JEF,JEFA
alfisols,udalfs,kanhapludalfs,aquic kanhapludalfs,JEFB,J,JE,JEF,JEFB
alfisols,udalfs,kanhapludalfs,oxyaquic kanhapludalfs,JEFC,J,JE,JEF,JEFC
alfisols,udalfs,kanhapludalfs,rhodic kanhapludalfs,JEFD,J,JE,JEF,JEFD
alfisols,udalfs,kanhapludalfs,typic kanhapludalfs,JEFE,J,JE,JEF,JEFE
alfisols,udalfs,paleudalfs,vertic paleudalfs,JEGA,J,JE,JEG,JEGA
alfisols,udalfs,paleudalfs,andic paleudalfs,JEGB,J,JE,JEG,JEGB
alfisols,udalfs,paleudalfs,vitrandic paleudalfs,JEGC,J,JE,JEG,JEGC
alfisols,udalfs,paleudalfs,anthraquic paleudalfs,JEGD,J,JE,JEG,JEGD
alfisols,udalfs,paleudalfs,fragiaquic paleudalfs,JEGE,J,JE,JEG,JEGE
alfisols,udalfs,paleudalfs,plinthaquic paleudalfs,JEGF,J,JE,JEG,JEGF
alfisols,udalfs,paleudalfs,glossaquic paleudalfs,JEGG,J,JE,JEG,JEGG
alfisols,udalfs,paleudalfs,albaquic paleudalfs,JEGH,J,JE,JEG,JEGH
alfisols,udalfs,paleudalfs,aquic paleudalfs,JEGI,J,JE,JEG,JEGI
alfisols,udalfs,paleudalfs,oxyaquic paleudalfs,JEGJ,J,JE,JEG,JEGJ
alfisols,udalfs,paleudalfs,fragic paleudalfs,JEGK,J,JE,JEG,JEGK
alfisols,udalfs,paleudalfs,arenic plinthic paleudalfs,JEGL,J,JE,JEG,JEGL
alfisols,udalfs,paleudalfs,grossarenic plinthic paleudalfs,JEGM,J,JE,JEG,JEGM
alfisols,udalfs,paleudalfs,lamellic paleudalfs,JEGN,J,JE,JEG,JEGN
alfisols,udalfs,paleudalfs,psammentic paleudalfs,JEGO,J,JE,JEG,JEGO
alfisols,udalfs,paleudalfs,arenic paleudalfs,JEGP,J,JE,JEG,JEGP
alfisols,udalfs,paleudalfs,grossarenic paleudalfs,JEGQ,J,JE,JEG,JEGQ
alfisols,udalfs,paleudalfs,plinthic paleudalfs,JEGR,J,JE,JEG,JEGR
alfisols,udalfs,paleudalfs,glossic paleudalfs,JEGS,J,JE,JEG,JEGS
alfisols,udalfs,paleudalfs,rhodic paleudalfs,JEGT,J,JE,JEG,JEGT
alfisols,udalfs,paleudalfs,mollic paleudalfs,JEGU,J,JE,JEG,JEGU
alfisols,udalfs,paleudalfs,typic paleudalfs,JEGV,J,JE,JEG,JEGV
alfisols,udalfs,rhodudalfs,typic rhodudalfs,JEHA,J,JE,JEH,JEHA
alfisols,udalfs,glossudalfs,aquertic glossudalfs,JEIA,J,JE,JEI,JEIA
alfisols,udalfs,glossudalfs,oxyaquic vertic glossudalfs,JEIB,J,JE,JEI,JEIB
alfisols,udalfs,glossudalfs,vertic glossudalfs,JEIC,J,JE,JEI,JEIC
alfisols,udalfs,glossudalfs,aquandic glossudalfs,JEID,J,JE,JEI,JEID
alfisols,udalfs,glossudalfs,andic glossudalfs,JEIE,J,JE,JEI,JEIE
alfisols,udalfs,glossudalfs,vitrandic glossudalfs,JEIF,J,JE,JEI,JEIF
alfisols,udalfs,glossudalfs,fragiaquic glossudalfs,JEIG,J,JE,JEI,JEIG
alfisols,udalfs,glossudalfs,aquic arenic glossudalfs,JEIH,J,JE,JEI,JEIH
alfisols,udalfs,glossudalfs,aquic glossudalfs,JEII,J,JE,JEI,JEII
alfisols,udalfs,glossudalfs,arenic oxyaquic glossudalfs,JEIJ,J,JE,JEI,JEIJ
alfisols,udalfs,glossudalfs,oxyaquic glossudalfs,JEIK,J,JE,JEI,JEIK
alfisols,udalfs,glossudalfs,fragic glossudalfs,JEIL,J,JE,JEI,JEIL
alfisols,udalfs,glossudalfs,arenic glossudalfs,JEIM,J,JE,JEI,JEIM
alfisols,udalfs,glossudalfs,haplic glossudalfs,JEIN,J,JE,JEI,JEIN
alfisols,udalfs,glossudalfs,typic glossudalfs,JEIO,J,JE,JEI,JEIO
alfisols,udalfs,hapludalfs,lithic hapludalfs,JEJA,J,JE,JEJ,JEJA
alfisols,udalfs,hapludalfs,aquertic chromic hapludalfs,JEJB,J,JE,JEJ,JEJB
alfisols,udalfs,hapludalfs,aquertic hapludalfs,JEJC,J,JE,JEJ,JEJC
alfisols,udalfs,hapludalfs,oxyaquic vertic hapludalfs,JEJD,J,JE,JEJ,JEJD
alfisols,udalfs,hapludalfs,chromic vertic hapludalfs,JEJE,J,JE,JEJ,JEJE
alfisols,udalfs,hapludalfs,vertic hapludalfs,JEJF,J,JE,JEJ,JEJF
alfisols,udalfs,hapludalfs,andic hapludalfs,JEJG,J,JE,JEJ,JEJG
alfisols,udalfs,hapludalfs,vitrandic hapludalfs,JEJH,J,JE,JEJ,JEJH
alfisols,udalfs,hapludalfs,fragiaquic hapludalfs,JEJI,J,JE,JEJ,JEJI
alfisols,udalfs,hapludalfs,fragic oxyaquic hapludalfs,JEJJ,J,JE,JEJ,JEJJ
alfisols,udalfs,hapludalfs,aquic arenic hapludalfs,JEJK,J,JE,JEJ,JEJK
alfisols,udalfs,hapludalfs,arenic oxyaquic hapludalfs,JEJL,J,JE,JEJ,JEJL
alfisols,udalfs,hapludalfs,anthraquic hapludalfs,JEJM,J,JE,JEJ,JEJM
alfisols,udalfs,hapludalfs,albaquultic hapludalfs,JEJN,J,JE,JEJ,JEJN
alfisols,udalfs,hapludalfs,albaquic hapludalfs,JEJO,J,JE,JEJ,JEJO
alfisols,udalfs,hapludalfs,glossaquic hapludalfs,JEJP,J,JE,JEJ,JEJP
alfisols,udalfs,hapludalfs,aquultic hapludalfs,JEJQ,J,JE,JEJ,JEJQ
alfisols,udalfs,hapludalfs,aquollic hapludalfs,JEJR,J,JE,JEJ,JEJR
alfisols,udalfs,hapludalfs,aquic hapludalfs,JEJS,J,JE,JEJ,JEJS
alfisols,udalfs,hapludalfs,mollic oxyaquic hapludalfs,JEJT,J,JE,JEJ,JEJT
alfisols,udalfs,hapludalfs,oxyaquic hapludalfs,JEJU,J,JE,JEJ,JEJU
alfisols,udalfs,hapludalfs,fragic hapludalfs,JEJV,J,JE,JEJ,JEJV
alfisols,udalfs,hapludalfs,lamellic hapludalfs,JEJW,J,JE,JEJ,JEJW
alfisols,udalfs,hapludalfs,psammentic hapludalfs,JEJX,J,JE,JEJ,JEJX
alfisols,udalfs,hapludalfs,arenic hapludalfs,JEJY,J,JE,JEJ,JEJY
alfisols,udalfs,hapludalfs,glossic hapludalfs,JEJZ,J,JE,JEJ,JEJZ
alfisols,udalfs,hapludalfs,inceptic hapludalfs,JEJZa,J,JE,JEJ,JEJZa
alfisols,udalfs,hapludalfs,ultic hapludalfs,JEJZb,J,JE,JEJ,JEJZb
alfisols,udalfs,hapludalfs,mollic hapludalfs,JEJZc,J,JE,JEJ,JEJZc
alfisols,udalfs,hapludalfs,typic hapludalfs,JEJZd,J,JE,JEJ,JEJZd
inceptisols,aquepts,sulfaquepts,salidic sulfaquepts,KAAA,K,KA,KAA,KAAA
inceptisols,aquepts,sulfaquepts,hydraquentic sulfaquepts,KAAB,K,KA,KAA,KAAB
inceptisols,aquepts,sulfaquepts,typic sulfaquepts,KAAC,K,KA,KAA,KAAC
inceptisols,aquepts,petraquepts,histic placic petraquepts,KABA,K,KA,KAB,KABA
inceptisols,aquepts,petraquepts,placic petraquepts,KABB,K,KA,KAB,KABB
inceptisols,aquepts,petraquepts,plinthic petraquepts,KABC,K,KA,KAB,KABC
inceptisols,aquepts,petraquepts,typic petraquepts,KABD,K,KA,KAB,KABD
inceptisols,aquepts,halaquepts,vertic halaquepts,KACA,K,KA,KAC,KACA
inceptisols,aquepts,halaquepts,aquandic halaquepts,KACB,K,KA,KAC,KACB
inceptisols,aquepts,halaquepts,duric halaquepts,KACC,K,KA,KAC,KACC
inceptisols,aquepts,halaquepts,aeric halaquepts,KACD,K,KA,KAC,KACD
inceptisols,aquepts,halaquepts,typic halaquepts,KACE,K,KA,KAC,KACE
inceptisols,aquepts,fragiaquepts,aeric fragiaquepts,KADA,K,KA,KAD,KADA
inceptisols,aquepts,fragiaquepts,humic fragiaquepts,KADB,K,KA,KAD,KADB
inceptisols,aquepts,fragiaquepts,typic fragiaquepts,KADC,K,KA,KAD,KADC
inceptisols,aquepts,gelaquepts,lithic gelaquepts,KAEA,K,KA,KAE,KAEA
inceptisols,aquepts,gelaquepts,histic gelaquepts,KAEB,K,KA,KAE,KAEB
inceptisols,aquepts,gelaquepts,aquandic gelaquepts,KAEC,K,KA,KAE,KAEC
inceptisols,aquepts,gelaquepts,fluvaquentic gelaquepts,KAED,K,KA,KAE,KAED
inceptisols,aquepts,gelaquepts,humic gelaquepts,KAEE,K,KA,KAE,KAEE
inceptisols,aquepts,gelaquepts,turbic gelaquepts,KAEF,K,KA,KAE,KAEF
inceptisols,aquepts,gelaquepts,typic gelaquepts,KAEG,K,KA,KAE,KAEG
inceptisols,aquepts,cryaquepts,sulfic cryaquepts,KAFA,K,KA,KAF,KAFA
inceptisols,aquepts,cryaquepts,histic lithic cryaquepts,KAFB,K,KA,KAF,KAFB
inceptisols,aquepts,cryaquepts,lithic cryaquepts,KAFC,K,KA,KAF,KAFC
inceptisols,aquepts,cryaquepts,vertic cryaquepts,KAFD,K,KA,KAF,KAFD
inceptisols,aquepts,cryaquepts,histic cryaquepts,KAFE,K,KA,KAF,KAFE
inceptisols,aquepts,cryaquepts,aquandic cryaquepts,KAFF,K,KA,KAF,KAFF
inceptisols,aquepts,cryaquepts,fluvaquentic cryaquepts,KAFG,K,KA,KAF,KAFG
inceptisols,aquepts,cryaquepts,aeric humic cryaquepts,KAFH,K,KA,KAF,KAFH
inceptisols,aquepts,cryaquepts,aeric cryaquepts,KAFI,K,KA,KAF,KAFI
inceptisols,aquepts,cryaquepts,humic cryaquepts,KAFJ,K,KA,KAF,KAFJ
inceptisols,aquepts,cryaquepts,typic cryaquepts,KAFK,K,KA,KAF,KAFK
inceptisols,aquepts,vermaquepts,sodic vermaquepts,KAGA,K,KA,KAG,KAGA
inceptisols,aquepts,vermaquepts,typic vermaquepts,KAGB,K,KA,KAG,KAGB
inceptisols,aquepts,humaquepts,hydraquentic humaquepts,KAHA,K,KA,KAH,KAHA
inceptisols,aquepts,humaquepts,histic humaquepts,KAHB,K,KA,KAH,KAHB
inceptisols,aquepts,humaquepts,aquandic humaquepts,KAHC,K,KA,KAH,KAHC
inceptisols,aquepts,humaquepts,cumulic humaquepts,KAHD,K,KA,KAH,KAHD
inceptisols,aquepts,humaquepts,fluvaquentic humaquepts,KAHE,K,KA,KAH,KAHE
inceptisols,aquepts,humaquepts,aeric humaquepts,KAHF,K,KA,KAH,KAHF
inceptisols,aquepts,humaquepts,typic humaquepts,KAHG,K,KA,KAH,KAHG
inceptisols,aquepts,epiaquepts,vertic epiaquepts,KAIA,K,KA,KAI,KAIA
inceptisols,aquepts,epiaquepts,aquandic epiaquepts,KAIB,K,KA,KAI,KAIB
inceptisols,aquepts,epiaquepts,fluvaquentic epiaquepts,KAIC,K,KA,KAI,KAIC
inceptisols,aquepts,epiaquepts,fragic epiaquepts,KAID,K,KA,KAI,KAID
inceptisols,aquepts,epiaquepts,aeric epiaquepts,KAIE,K,KA,KAI,KAIE
inceptisols,aquepts,epiaquepts,humic epiaquepts,KAIF,K,KA,KAI,KAIF
inceptisols,aquepts,epiaquepts,mollic epiaquepts,KAIG,K,KA,KAI,KAIG
inceptisols,aquepts,epiaquepts,typic epiaquepts,KAIH,K,KA,KAI,KAIH
inceptisols,aquepts,endoaquepts,sulfic endoaquepts,KAJA,K,KA,KAJ,KAJA
inceptisols,aquepts,endoaquepts,lithic endoaquepts,KAJB,K,KA,KAJ,KAJB
inceptisols,aquepts,endoaquepts,vertic endoaquepts,KAJC,K,KA,KAJ,KAJC
inceptisols,aquepts,endoaquepts,aquandic endoaquepts,KAJD,K,KA,KAJ,KAJD
inceptisols,aquepts,endoaquepts,fluventic endoaquepts,KAJE,K,KA,KAJ,KAJE
inceptisols,aquepts,endoaquepts,fluvaquentic endoaquepts,KAJF,K,KA,KAJ,KAJF
inceptisols,aquepts,endoaquepts,fragic endoaquepts,KAJG,K,KA,KAJ,KAJG
inceptisols,aquepts,endoaquepts,aeric endoaquepts,KAJH,K,KA,KAJ,KAJH
inceptisols,aquepts,endoaquepts,humic endoaquepts,KAJI,K,KA,KAJ,KAJI
inceptisols,aquepts,endoaquepts,mollic endoaquepts,KAJJ,K,KA,KAJ,KAJJ
inceptisols,aquepts,endoaquepts,typic endoaquepts,KAJK,K,KA,KAJ,KAJK
inceptisols,gelepts,humigelepts,lithic humigelepts,KBAA,K,KB,KBA,KBAA
inceptisols,gelepts,humigelepts,andic humigelepts,KBAB,K,KB,KBA,KBAB
inceptisols,gelepts,humigelepts,aquic humigelepts,KBAC,K,KB,KBA,KBAC
inceptisols,gelepts,humigelepts,oxyaquic humigelepts,KBAD,K,KB,KBA,KBAD
inceptisols,gelepts,humigelepts,fluventic humigelepts,KBAE,K,KB,KBA,KBAE
inceptisols,gelepts,humigelepts,turbic humigelepts,KBAF,K,KB,KBA,KBAF
inceptisols,gelepts,humigelepts,eutric humigelepts,KBAG,K,KB,KBA,KBAG
inceptisols,gelepts,humigelepts,typic humigelepts,KBAH,K,KB,KBA,KBAH
inceptisols,gelepts,dystrogelepts,lithic dystrogelepts,KBBA,K,KB,KBB,KBBA
inceptisols,gelepts,dystrogelepts,andic dystrogelepts,KBBB,K,KB,KBB,KBBB
inceptisols,gelepts,dystrogelepts,aquic dystrogelepts,KBBC,K,KB,KBB,KBBC
inceptisols,gelepts,dystrogelepts,fluventic dystrogelepts,KBBD,K,KB,KBB,KBBD
inceptisols,gelepts,dystrogelepts,turbic dystrogelepts,KBBE,K,KB,KBB,KBBE
inceptisols,gelepts,dystrogelepts,typic dystrogelepts,KBBF,K,KB,KBB,KBBF
inceptisols,gelepts,haplogelepts,lithic haplogelepts,KBCA,K,KB,KBC,KBCA
inceptisols,gelepts,haplogelepts,andic haplogelepts,KBCB,K,KB,KBC,KBCB
inceptisols,gelepts,haplogelepts,aquic haplogelepts,KBCC,K,KB,KBC,KBCC
inceptisols,gelepts,haplogelepts,fluventic haplogelepts,KBCD,K,KB,KBC,KBCD
inceptisols,gelepts,haplogelepts,turbic haplogelepts,KBCE,K,KB,KBC,KBCE
inceptisols,gelepts,haplogelepts,typic haplogelepts,KBCF,K,KB,KBC,KBCF
inceptisols,cryepts,humicryepts,lithic humicryepts,KCAA,K,KC,KCA,KCAA
inceptisols,cryepts,humicryepts,aquandic humicryepts,KCAB,K,KC,KCA,KCAB
inceptisols,cryepts,humicryepts,haploxerandic humicryepts,KCAC,K,KC,KCA,KCAC
inceptisols,cryepts,humicryepts,vitrixerandic humicryepts,KCAD,K,KC,KCA,KCAD
inceptisols,cryepts,humicryepts,andic humicryepts,KCAE,K,KC,KCA,KCAE
inceptisols,cryepts,humicryepts,vitrandic humicryepts,KCAF,K,KC,KCA,KCAF
inceptisols,cryepts,humicryepts,fluvaquentic humicryepts,KCAG,K,KC,KCA,KCAG
inceptisols,cryepts,humicryepts,aquic humicryepts,KCAH,K,KC,KCA,KCAH
inceptisols,cryepts,humicryepts,oxyaquic humicryepts,KCAI,K,KC,KCA,KCAI
inceptisols,cryepts,humicryepts,lamellic humicryepts,KCAJ,K,KC,KCA,KCAJ
inceptisols,cryepts,humicryepts,fluventic humicryepts,KCAK,K,KC,KCA,KCAK
inceptisols,cryepts,humicryepts,spodic humicryepts,KCAL,K,KC,KCA,KCAL
inceptisols,cryepts,humicryepts,xeric humicryepts,KCAM,K,KC,KCA,KCAM
inceptisols,cryepts,humicryepts,eutric humicryepts,KCAN,K,KC,KCA,KCAN
inceptisols,cryepts,humicryepts,typic humicryepts,KCAO,K,KC,KCA,KCAO
inceptisols,cryepts,calcicryepts,lithic calcicryepts,KCBA,K,KC,KCB,KCBA
inceptisols,cryepts,calcicryepts,oxyaquic calcicryepts,KCBB,K,KC,KCB,KCBB
inceptisols,cryepts,calcicryepts,xeric calcicryepts,KCBC,K,KC,KCB,KCBC
inceptisols,cryepts,calcicryepts,ustic calcicryepts,KCBD,K,KC,KCB,KCBD
inceptisols,cryepts,calcicryepts,typic calcicryepts,KCBE,K,KC,KCB,KCBE
inceptisols,cryepts,dystrocryepts,lithic dystrocryepts,KCCA,K,KC,KCC,KCCA
inceptisols,cryepts,dystrocryepts,aquandic dystrocryepts,KCCB,K,KC,KCC,KCCB
inceptisols,cryepts,dystrocryepts,haploxerandic dystrocryepts,KCCC,K,KC,KCC,KCCC
inceptisols,cryepts,dystrocryepts,vitrixerandic dystrocryepts,KCCD,K,KC,KCC,KCCD
inceptisols,cryepts,dystrocryepts,andic dystrocryepts,KCCE,K,KC,KCC,KCCE
inceptisols,cryepts,dystrocryepts,vitrandic dystrocryepts,KCCF,K,KC,KCC,KCCF
inceptisols,cryepts,dystrocryepts,fluvaquentic dystrocryepts,KCCG,K,KC,KCC,KCCG
inceptisols,cryepts,dystrocryepts,folistic dystrocryepts,KCCH,K,KC,KCC,KCCH
inceptisols,cryepts,dystrocryepts,aquic dystrocryepts,KCCI,K,KC,KCC,KCCI
inceptisols,cryepts,dystrocryepts,oxyaquic dystrocryepts,KCCJ,K,KC,KCC,KCCJ
inceptisols,cryepts,dystrocryepts,lamellic dystrocryepts,KCCK,K,KC,KCC,KCCK
inceptisols,cryepts,dystrocryepts,fluventic dystrocryepts,KCCL,K,KC,KCC,KCCL
inceptisols,cryepts,dystrocryepts,spodic dystrocryepts,KCCM,K,KC,KCC,KCCM
inceptisols,cryepts,dystrocryepts,xeric dystrocryepts,KCCN,K,KC,KCC,KCCN
inceptisols,cryepts,dystrocryepts,ustic dystrocryepts,KCCO,K,KC,KCC,KCCO
inceptisols,cryepts,dystrocryepts,eutric dystrocryepts,KCCP,K,KC,KCC,KCCP
inceptisols,cryepts,dystrocryepts,typic dystrocryepts,KCCQ,K,KC,KCC,KCCQ
inceptisols,cryepts,haplocryepts,lithic haplocryepts,KCDA,K,KC,KCD,KCDA
inceptisols,cryepts,haplocryepts,aquandic haplocryepts,KCDB,K,KC,KCD,KCDB
inceptisols,cryepts,haplocryepts,haploxerandic haplocryepts,KCDC,K,KC,KCD,KCDC
inceptisols,cryepts,haplocryepts,vitrixerandic haplocryepts,KCDD,K,KC,KCD,KCDD
inceptisols,cryepts,haplocryepts,haplustandic haplocryepts,KCDE,K,KC,KCD,KCDE
inceptisols,cryepts,haplocryepts,ustivitrandic haplocryepts,KCDF,K,KC,KCD,KCDF
inceptisols,cryepts,haplocryepts,andic haplocryepts,KCDG,K,KC,KCD,KCDG
inceptisols,cryepts,haplocryepts,vitrandic haplocryepts,KCDH,K,KC,KCD,KCDH
inceptisols,cryepts,haplocryepts,fluvaquentic haplocryepts,KCDI,K,KC,KCD,KCDI
inceptisols,cryepts,haplocryepts,aquic haplocryepts,KCDJ,K,KC,KCD,KCDJ
inceptisols,cryepts,haplocryepts,oxyaquic haplocryepts,KCDK,K,KC,KCD,KCDK
inceptisols,cryepts,haplocryepts,lamellic haplocryepts,KCDL,K,KC,KCD,KCDL
inceptisols,cryepts,haplocryepts,fluventic haplocryepts,KCDM,K,KC,KCD,KCDM
inceptisols,cryepts,haplocryepts,calcic haplocryepts,KCDN,K,KC,KCD,KCDN
inceptisols,cryepts,haplocryepts,xeric haplocryepts,KCDO,K,KC,KCD,KCDO
inceptisols,cryepts,haplocryepts,ustic haplocryepts,KCDP,K,KC,KCD,KCDP
inceptisols,cryepts,haplocryepts,typic haplocryepts,KCDQ,K,KC,KCD,KCDQ
inceptisols,ustepts,durustepts,typic durustepts,KDAA,K,KD,KDA,KDAA
inceptisols,ustepts,calciustepts,lithic petrocalcic calciustepts,KDBA,K,KD,KDB,KDBA
inceptisols,ustepts,calciustepts,lithic calciustepts,KDBB,K,KD,KDB,KDBB
inceptisols,ustepts,calciustepts,torrertic calciustepts,KDBC,K,KD,KDB,KDBC
inceptisols,ustepts,calciustepts,vertic calciustepts,KDBD,K,KD,KDB,KDBD
inceptisols,ustepts,calciustepts,petrocalcic calciustepts,KDBE,K,KD,KDB,KDBE
inceptisols,ustepts,calciustepts,gypsic calciustepts,KDBF,K,KD,KDB,KDBF
inceptisols,ustepts,calciustepts,aquic calciustepts,KDBG,K,KD,KDB,KDBG
inceptisols,ustepts,calciustepts,aridic calciustepts,KDBH,K,KD,KDB,KDBH
inceptisols,ustepts,calciustepts,udic calciustepts,KDBI,K,KD,KDB,KDBI
inceptisols,ustepts,calciustepts,typic calciustepts,KDBJ,K,KD,KDB,KDBJ
inceptisols,ustepts,humustepts,lithic humustepts,KDCA,K,KD,KDC,KDCA
inceptisols,ustepts,humustepts,andic humustepts,KDCB,K,KD,KDC,KDCB
inceptisols,ustepts,humustepts,vitrandic humustepts,KDCC,K,KD,KDC,KDCC
inceptisols,ustepts,humustepts,oxyaquic humustepts,KDCD,K,KD,KDC,KDCD
inceptisols,ustepts,humustepts,oxic humustepts,KDCE,K,KD,KDC,KDCE
inceptisols,ustepts,humustepts,aridic humustepts,KDCF,K,KD,KDC,KDCF
inceptisols,ustepts,humustepts,typic humustepts,KDCG,K,KD,KDC,KDCG
inceptisols,ustepts,dystrustepts,lithic dystrustepts,KDDA,K,KD,KDD,KDDA
inceptisols,ustepts,dystrustepts,torrertic dystrustepts,KDDB,K,KD,KDD,KDDB
inceptisols,ustepts,dystrustepts,vertic dystrustepts,KDDC,K,KD,KDD,KDDC
inceptisols,ustepts,dystrustepts,andic dystrustepts,KDDD,K,KD,KDD,KDDD
inceptisols,ustepts,dystrustepts,vitrandic dystrustepts,KDDE,K,KD,KDD,KDDE
inceptisols,ustepts,dystrustepts,aquic dystrustepts,KDDF,K,KD,KDD,KDDF
inceptisols,ustepts,dystrustepts,fluventic dystrustepts,KDDG,K,KD,KDD,KDDG
inceptisols,ustepts,dystrustepts,aridic dystrustepts,KDDH,K,KD,KDD,KDDH
inceptisols,ustepts,dystrustepts,oxic dystrustepts,KDDI,K,KD,KDD,KDDI
inceptisols,ustepts,dystrustepts,humic dystrustepts,KDDJ,K,KD,KDD,KDDJ
inceptisols,ustepts,dystrustepts,typic dystrustepts,KDDK,K,KD,KDD,KDDK
inceptisols,ustepts,haplustepts,aridic lithic haplustepts,KDEA,K,KD,KDE,KDEA
inceptisols,ustepts,haplustepts,lithic haplustepts,KDEB,K,KD,KDE,KDEB
inceptisols,ustepts,haplustepts,udertic haplustepts,KDEC,K,KD,KDE,KDEC
inceptisols,ustepts,haplustepts,torrertic haplustepts,KDED,K,KD,KDE,KDED
inceptisols,ustepts,haplustepts,vertic haplustepts,KDEE,K,KD,KDE,KDEE
inceptisols,ustepts,haplustepts,andic haplustepts,KDEF,K,KD,KDE,KDEF
inceptisols,ustepts,haplustepts,vitrandic haplustepts,KDEG,K,KD,KDE,KDEG
inceptisols,ustepts,haplustepts,anthraquic haplustepts,KDEH,K,KD,KDE,KDEH
inceptisols,ustepts,haplustepts,aquic haplustepts,KDEI,K,KD,KDE,KDEI
inceptisols,ustepts,haplustepts,oxyaquic haplustepts,KDEJ,K,KD,KDE,KDEJ
inceptisols,ustepts,haplustepts,oxic haplustepts,KDEK,K,KD,KDE,KDEK
inceptisols,ustepts,haplustepts,lamellic haplustepts,KDEL,K,KD,KDE,KDEL
inceptisols,ustepts,haplustepts,torrifluventic haplustepts,KDEM,K,KD,KDE,KDEM
inceptisols,ustepts,haplustepts,udifluventic haplustepts,KDEN,K,KD,KDE,KDEN
inceptisols,ustepts,haplustepts,fluventic haplustepts,KDEO,K,KD,KDE,KDEO
inceptisols,ustepts,haplustepts,gypsic haplustepts,KDEP,K,KD,KDE,KDEP
inceptisols,ustepts,haplustepts,haplocalcidic haplustepts,KDEQ,K,KD,KDE,KDEQ
inceptisols,ustepts,haplustepts,calcic udic haplustepts,KDER,K,KD,KDE,KDER
inceptisols,ustepts,haplustepts,calcic haplustepts,KDES,K,KD,KDE,KDES
inceptisols,ustepts,haplustepts,aridic haplustepts,KDET,K,KD,KDE,KDET
inceptisols,ustepts,haplustepts,dystric haplustepts,KDEU,K,KD,KDE,KDEU
inceptisols,ustepts,haplustepts,udic haplustepts,KDEV,K,KD,KDE,KDEV
inceptisols,ustepts,haplustepts,typic haplustepts,KDEW,K,KD,KDE,KDEW
inceptisols,xerepts,durixerepts,aquandic durixerepts,KEAA,K,KE,KEA,KEAA
inceptisols,xerepts,durixerepts,andic durixerepts,KEAB,K,KE,KEA,KEAB
inceptisols,xerepts,durixerepts,vitrandic durixerepts,KEAC,K,KE,KEA,KEAC
inceptisols,xerepts,durixerepts,aquic durixerepts,KEAD,K,KE,KEA,KEAD
inceptisols,xerepts,durixerepts,entic durixerepts,KEAE,K,KE,KEA,KEAE
inceptisols,xerepts,durixerepts,typic durixerepts,KEAF,K,KE,KEA,KEAF
inceptisols,xerepts,fragixerepts,andic fragixerepts,KEBA,K,KE,KEB,KEBA
inceptisols,xerepts,fragixerepts,vitrandic fragixerepts,KEBB,K,KE,KEB,KEBB
inceptisols,xerepts,fragixerepts,aquic fragixerepts,KEBC,K,KE,KEB,KEBC
inceptisols,xerepts,fragixerepts,humic fragixerepts,KEBD,K,KE,KEB,KEBD
inceptisols,xerepts,fragixerepts,typic fragixerepts,KEBE,K,KE,KEB,KEBE
inceptisols,xerepts,humixerepts,lithic humixerepts,KECA,K,KE,KEC,KECA
inceptisols,xerepts,humixerepts,aquandic humixerepts,KECB,K,KE,KEC,KECB
